Price,Gold_Close,Gold_High,Gold_Low,Gold_Open,Gold_Volume,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,DJI_Close,DJI_High,DJI_Low,DJI_Open,DJI_Volume,Oil_USO_Close,Oil_USO_High,Oil_USO_Low,Oil_USO_Open,Oil_USO_Volume,USD_Index_Close,USD_Index_High,USD_Index_Low,USD_Index_Open,USD_Index_Volume,GDX_Close,GDX_High,GDX_Low,GDX_Open,GDX_Volume,Platinum_Close,Platinum_High,Platinum_Low,Platinum_Open,Platinum_Volume,Palladium_Close,Palladium_High,Palladium_Low,Palladium_Open,Palladium_Volume,EUR_USD_Close,EUR_USD_High,EUR_USD_Low,EUR_USD_Open,EUR_USD_Volume,CHF_USD_Close,CHF_USD_High,CHF_USD_Low,CHF_USD_Open,CHF_USD_Volume
2014-05-23,1291.5999755859375,1293.4000244140625,1291.5999755859375,1293.199951171875,3.0,1900.530029296875,1901.260009765625,1893.3199462890625,1893.3199462890625,2396280000.0,16606.26953125,16613.0703125,16544.490234375,16544.490234375,61340000.0,305.44000244140625,306.1600036621094,304.3999938964844,304.79998779296875,318225.0,18.5572509765625,18.574530004601435,18.548611462543033,18.565890490581967,639100.0,20.973100662231445,21.144053061114608,20.964102986908006,21.072073374658185,8163800.0,1475.199951171875,1475.199951171875,1475.199951171875,1475.199951171875,0.0,831.2999877929688,831.2999877929688,831.2999877929688,831.2999877929688,0.0,1.3654487133026123,1.3655046224594116,1.3616186380386353,1.3655046224594116,0.0,0.8944200277328491,0.8969399929046631,0.89410001039505,0.8944000005722046,0.0
2014-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3628805875778198,1.3655997514724731,1.3616743087768555,1.3628062009811401,0.0,0.895579993724823,0.896589994430542,0.8938999772071838,0.8956000208854675,0.0
2014-05-27,1265.4000244140625,1291.9000244140625,1265.4000244140625,1291.9000244140625,25.0,1911.9100341796875,1912.280029296875,1902.010009765625,1902.010009765625,2911020000.0,16675.5,16688.689453125,16607.419921875,16607.419921875,80870000.0,305.1199951171875,305.3599853515625,303.44000244140625,304.0,144438.0,18.54861068725586,18.583168741889285,18.54861068725586,18.557250200914215,330200.0,20.1633243560791,20.712170418001104,20.1633243560791,20.694175071285134,42767100.0,1464.699951171875,1464.699951171875,1464.699951171875,1464.699951171875,0.0,830.5499877929688,830.5499877929688,830.5499877929688,830.5499877929688,0.0,1.3651318550109863,1.366923213005066,1.3614296913146973,1.3652995824813843,0.0,0.8946599960327148,0.8977400064468384,0.8935999870300293,0.8944000005722046,0.0
2014-05-28,1259.300048828125,1259.300048828125,1259.300048828125,1259.300048828125,168825.0,1909.780029296875,1914.4599609375,1907.300048828125,1911.77001953125,2976450000.0,16633.1796875,16674.98046875,16620.220703125,16674.98046875,62480000.0,301.44000244140625,304.0799865722656,300.7200012207031,303.9200134277344,235625.0,18.600446701049805,18.600446701049805,18.583167674725363,18.591807187887586,1722800.0,19.830421447753906,20.172324496518556,19.731448744842407,20.091347142523862,38713400.0,1465.0999755859375,1465.0999755859375,1465.0999755859375,1465.0999755859375,1.0,839.75,839.75,839.75,839.75,11174.0,1.3636983633041382,1.3639029264450073,1.359190583229065,1.3635681867599487,0.0,0.896399974822998,0.8988199830055237,0.896399974822998,0.89656001329422,0.0
2014-05-29,1256.300048828125,1260.5999755859375,1250.9000244140625,1258.300048828125,38045.0,1920.030029296875,1920.030029296875,1909.8199462890625,1910.5999755859375,2709050000.0,16698.740234375,16698.740234375,16620.4296875,16637.740234375,55500000.0,303.2799987792969,304.4800109863281,301.3599853515625,301.760009765625,148700.0,18.59181022644043,18.60044974101465,18.548612653569332,18.58317071186621,384000.0,20.01036834716797,20.208312022602012,19.731447323572088,19.758438628872163,20726800.0,1462.0999755859375,1462.0999755859375,1452.300048828125,1452.300048828125,90.0,833.7999877929688,840.1500244140625,828.0,834.5999755859375,2277.0,1.359342098236084,1.3626019954681396,1.3588802814483643,1.359397530555725,0.0,0.898140013217926,0.8982300162315369,0.8955600261688232,0.8980000019073486,0.0
2014-05-30,1245.5999755859375,1259.5999755859375,1241.800048828125,1255.0999755859375,3839.0,1923.5699462890625,1924.030029296875,1916.6400146484375,1920.3299560546875,3263490000.0,16717.169921875,16721.220703125,16648.849609375,16697.330078125,105190000.0,301.44000244140625,301.8399963378906,299.9200134277344,301.20001220703125,163875.0,18.54861068725586,18.57452922823093,18.539971173597504,18.54861068725586,248900.0,20.24430274963379,20.24430274963379,19.740445028381753,19.92039335647779,28665000.0,1454.699951171875,1454.699951171875,1454.699951171875,1454.699951171875,0.0,835.6500244140625,836.5,829.9500122070312,835.5999755859375,362.0,1.360451579093933,1.365094542503357,1.359933614730835,1.360322117805481,0.0,0.8978999853134155,0.8982300162315369,0.8934999704360962,0.8978000283241272,0.0
2014-06-02,1243.699951171875,1250.699951171875,1240.9000244140625,1250.0,774.0,1924.969970703125,1925.8800048828125,1915.97998046875,1923.8699951171875,2509020000.0,16743.630859375,16756.640625,16682.0703125,16716.849609375,57560000.0,300.239990234375,300.55999755859375,299.0400085449219,300.1600036621094,388938.0,18.617727279663086,18.617727279663086,18.5745313542459,18.60044989818757,1003500.0,20.055356979370117,20.280293679186485,19.92939126050399,20.082348285024352,21540300.0,1438.699951171875,1438.699951171875,1438.699951171875,1438.699951171875,0.0,832.0499877929688,836.4500122070312,830.0,836.4500122070312,43.0,1.3628062009811401,1.3637299537658691,1.3594696521759033,1.36284339427948,0.0,0.8954899907112122,0.8985499739646912,0.8952000141143799,0.8955000042915344,0.0
2014-06-03,1244.300048828125,1247.5,1240.5,1244.0999755859375,654.0,1924.239990234375,1925.0699462890625,1918.7900390625,1923.0699462890625,2867180000.0,16722.33984375,16736.69921875,16690.009765625,16736.69921875,67830000.0,301.1199951171875,301.20001220703125,299.6000061035156,299.9200134277344,145013.0,18.600446701049805,18.600446701049805,18.574528161563144,18.574528161563144,191700.0,20.127336502075195,20.17232315524508,19.794429433773267,20.05535682732489,17797700.0,1435.5,1435.5,1435.5,1435.5,0.0,836.2000122070312,838.0,833.1500244140625,833.1500244140625,60.0,1.3598966598510742,1.3646008968353271,1.3594603538513184,1.359767198562622,0.0,0.8985300064086914,0.8992099761962891,0.8952100276947021,0.8986700177192688,0.0
2014-06-04,1244.0,1248.800048828125,1242.699951171875,1245.0999755859375,604.0,1927.8800048828125,1928.6300048828125,1918.5999755859375,1923.06005859375,2793920000.0,16737.529296875,16742.91015625,16673.650390625,16720.0,65570000.0,300.0799865722656,303.760009765625,300.0,302.79998779296875,213913.0,18.617727279663086,18.626366794310307,18.591810383540345,18.591810383540345,503600.0,20.046361923217773,20.181323617505548,20.00137354770115,20.154330592195574,16684600.0,1435.9000244140625,1435.9000244140625,1435.9000244140625,1435.9000244140625,0.0,836.6500244140625,837.0,832.0,834.0,60.0,1.3621008396148682,1.3637503385543823,1.3601185083389282,1.3621937036514282,0.0,0.8967000246047974,0.8980600237846375,0.8949499726295471,0.89683997631073,0.0
2014-06-05,1253.0,1256.5999755859375,1241.199951171875,1244.0,1317.0,1940.4599609375,1941.739990234375,1922.9300537109375,1928.52001953125,3113270000.0,16836.109375,16845.810546875,16709.94921875,16739.140625,70460000.0,300.3999938964844,300.79998779296875,297.67999267578125,298.1600036621094,158550.0,18.53997039794922,18.660921936287274,18.531332532470984,18.660921936287274,599300.0,20.3792667388916,20.505232470606664,20.172325365823212,20.244305048461392,23394100.0,1447.0999755859375,1447.0999755859375,1447.0999755859375,1447.0999755859375,0.0,838.8499755859375,839.3499755859375,833.0,835.2999877929688,65.0,1.3604146242141724,1.3637913465499878,1.350679636001587,1.3603407144546509,0.0,0.8967999815940857,0.9034500122070312,0.8920599818229675,0.8968200087547302,0.0
2014-06-06,1252.0999755859375,1256.5999755859375,1246.300048828125,1253.4000244140625,381.0,1949.43994140625,1949.43994140625,1942.4100341796875,1942.4100341796875,2864300000.0,16924.279296875,16924.279296875,16839.640625,16839.640625,80530000.0,300.8800048828125,301.44000244140625,299.67999267578125,301.2799987792969,129388.0,18.54861068725586,18.583168741889285,18.54861068725586,18.565889714572574,363900.0,20.37026596069336,20.40625665459487,20.100342620954994,20.37026596069336,16146600.0,1455.0,1455.0,1455.0,1455.0,0.0,843.9500122070312,845.9000244140625,838.0,845.5,47.0,1.3661948442459106,1.3675774335861206,1.3621751070022583,1.3660829067230225,0.0,0.8917099833488464,0.8948799967765808,0.8909199833869934,0.8917700052261353,0.0
2014-06-09,1253.5,1256.0999755859375,1252.5999755859375,1252.699951171875,97.0,1951.27001953125,1955.550048828125,1947.1600341796875,1948.969970703125,2812180000.0,16943.099609375,16970.169921875,16912.919921875,16926.080078125,67130000.0,305.44000244140625,305.8399963378906,303.5199890136719,303.760009765625,383913.0,18.617727279663086,18.635006308957532,18.583170868893124,18.60908941283479,1982400.0,20.289291381835938,20.49623446772325,20.271297748562628,20.37026873802424,9406200.0,1456.300048828125,1456.300048828125,1451.699951171875,1451.699951171875,1.0,841.9500122070312,845.0,841.0,844.9500122070312,34.0,1.3642936944961548,1.3669008016586304,1.3583265542984009,1.3645356893539429,0.0,0.8931900262832642,0.8977900147438049,0.8919000029563904,0.8934100270271301,0.0
2014-06-10,1259.800048828125,1262.300048828125,1251.0,1252.4000244140625,1007.0,1950.7900390625,1950.8599853515625,1944.6400146484375,1950.3399658203125,2702360000.0,16945.919921875,16946.33984375,16897.439453125,16940.400390625,64560000.0,306.239990234375,307.5199890136719,304.3999938964844,306.6400146484375,220538.0,18.652284622192383,18.660924136507937,18.626366079245724,18.635005593561278,393900.0,20.721172332763672,20.730170007963384,20.37926753969886,20.397262890098286,23569000.0,1484.199951171875,1485.4000244140625,1468.4000244140625,1485.199951171875,5.0,854.9000244140625,856.4000244140625,850.5999755859375,850.5999755859375,34.0,1.3592681884765625,1.3602999448776245,1.3537899255752563,1.3592681884765625,0.0,0.8970100283622742,0.9005600214004517,0.896369993686676,0.8970299959182739,0.0
2014-06-11,1260.800048828125,1264.4000244140625,1259.0999755859375,1259.9000244140625,128.0,1943.8900146484375,1949.3699951171875,1940.0799560546875,1949.3699951171875,2710620000.0,16843.880859375,16943.16015625,16821.849609375,16943.16015625,61860000.0,306.0,306.8800048828125,305.20001220703125,305.760009765625,146375.0,18.652284622192383,18.652284622192383,18.617726564930173,18.617726564930173,200500.0,21.06307029724121,21.06307029724121,20.74815860621132,20.802144644306033,26206500.0,1483.0999755859375,1483.0999755859375,1483.0999755859375,1483.0999755859375,0.0,860.7000122070312,860.8499755859375,857.0,857.5999755859375,39.0,1.3540961742401123,1.3558990955352783,1.3523015975952148,1.3540228605270386,0.0,0.8994500041007996,0.9011200070381165,0.8980000019073486,0.8994699716567993,0.0
2014-06-12,1273.5999755859375,1274.5,1260.0,1260.0,129.0,1930.1099853515625,1943.3499755859375,1925.780029296875,1943.3499755859375,3040480000.0,16734.189453125,16841.5703125,16703.73046875,16840.48046875,72560000.0,312.6400146484375,312.8800048828125,309.67999267578125,310.3999938964844,726238.0,18.609086990356445,18.62636436958284,18.591807963311336,18.617724856060285,4938800.0,21.62091636657715,21.629914040573095,21.108059245593246,21.135052267581088,36108300.0,1443.300048828125,1443.300048828125,1443.300048828125,1443.300048828125,1.0,820.1500244140625,862.9500122070312,820.1500244140625,862.2999877929688,84.0,1.3537112474441528,1.356208086013794,1.3513001203536987,1.3536561727523804,0.0,0.8995000123977661,0.9011300206184387,0.8971999883651733,0.899590015411377,0.0
2014-06-13,1273.699951171875,1274.699951171875,1271.300048828125,1272.5,145.0,1936.1600341796875,1937.300048828125,1927.68994140625,1930.800048828125,2598230000.0,16775.740234375,16787.890625,16718.599609375,16734.640625,95220000.0,312.9599914550781,314.239990234375,312.1600036621094,312.6400146484375,369388.0,18.609086990356445,18.62636436958284,18.591807963311336,18.591807963311336,876400.0,21.69289779663086,21.701895471354412,21.31500403889657,21.57592974135566,27970100.0,1437.0,1437.0,1437.0,1437.0,0.0,813.3499755859375,828.75,809.4000244140625,828.0,37.0,1.3554543256759644,1.3580996990203857,1.3523601293563843,1.3550686836242676,0.0,0.8980000019073486,0.9006999731063843,0.8959800004959106,0.8982899785041809,0.0
2014-06-16,1274.9000244140625,1282.0999755859375,1270.800048828125,1279.800048828125,334.0,1937.780029296875,1941.1500244140625,1930.9100341796875,1934.8399658203125,2926130000.0,16781.009765625,16802.140625,16722.859375,16765.560546875,77900000.0,313.3599853515625,314.0799865722656,312.9599914550781,313.5199890136719,227450.0,18.5572509765625,18.583169518620902,18.5572509765625,18.574530004601435,465900.0,21.575929641723633,21.83685705910881,21.521945309762586,21.77387505246576,26461100.0,1441.0999755859375,1441.0999755859375,1441.0999755859375,1441.0999755859375,0.0,810.0999755859375,813.75,810.0999755859375,813.75,2.0,1.3538029193878174,1.358105182647705,1.3513604402542114,1.353692889213562,0.0,0.9002000093460083,0.9012100100517273,0.896399974822998,0.9001700282096863,0.0
2014-06-17,1271.699951171875,1272.800048828125,1260.9000244140625,1272.800048828125,819.0,1941.989990234375,1943.68994140625,1933.550048828125,1937.1500244140625,2971260000.0,16808.490234375,16823.55078125,16732.91015625,16779.2109375,63530000.0,311.9200134277344,314.7200012207031,311.8399963378906,313.0400085449219,270813.0,18.609086990356445,18.609086990356445,18.58316844978878,18.60044747683389,633900.0,21.70189666748047,21.737885652227273,21.30600753847917,21.377987224103855,18753900.0,1445.0999755859375,1445.0999755859375,1445.0999755859375,1445.0999755859375,0.0,817.4500122070312,817.4500122070312,811.75,811.75,12.0,1.3577179908752441,1.35869562625885,1.3538578748703003,1.3576995134353638,0.0,0.8970000147819519,0.9003700017929077,0.896399974822998,0.8970299959182739,0.0
2014-06-18,1272.4000244140625,1272.699951171875,1267.4000244140625,1269.9000244140625,143.0,1956.97998046875,1957.739990234375,1939.2900390625,1942.72998046875,3065220000.0,16906.619140625,16911.41015625,16755.2890625,16806.119140625,73720000.0,312.0799865722656,313.6000061035156,310.8800048828125,313.2799987792969,280038.0,18.54861068725586,18.600447769206,18.539971173597504,18.57452922823093,461600.0,22.277732849121094,22.295728198507216,21.620918041706368,21.683900048426825,37017800.0,1452.800048828125,1452.800048828125,1452.800048828125,1452.800048828125,0.0,823.6500244140625,830.0,823.6500244140625,826.25,13.0,1.3547931909561157,1.3582711219787598,1.3542006015777588,1.354976773262024,0.0,0.8991000056266785,0.8998200297355652,0.8964999914169312,0.8991400003433228,0.0
2014-06-19,1313.699951171875,1321.0,1277.199951171875,1277.199951171875,601.0,1959.47998046875,1959.8699951171875,1952.260009765625,1957.5,2952150000.0,16921.4609375,16923.4296875,16858.880859375,16909.900390625,80220000.0,313.0400085449219,313.9200134277344,310.239990234375,311.20001220703125,294975.0,18.514053344726562,18.53133237116998,18.47949529183973,18.496774318283144,1804200.0,23.474393844604492,23.483391518423407,22.61963370924652,22.646626730703264,79263400.0,1476.5,1476.5,1476.5,1476.5,0.0,839.3499755859375,839.3499755859375,826.8499755859375,826.8499755859375,6.0,1.3590649366378784,1.3645002841949463,1.3585480451583862,1.3591018915176392,0.0,0.8960999846458435,0.8965499997138977,0.8911100029945374,0.8962299823760986,0.0
2014-06-20,1316.199951171875,1321.4000244140625,1306.800048828125,1321.4000244140625,254.0,1962.8699951171875,1963.9100341796875,1959.1700439453125,1960.449951171875,4336240000.0,16947.080078125,16978.01953125,16920.619140625,16920.619140625,247350000.0,314.55999755859375,315.5199890136719,313.6000061035156,314.1600036621094,336000.0,18.522693634033203,18.557250040549263,18.522693634033203,18.548610526965565,606700.0,23.231462478637695,23.447401508208284,23.06051010334524,23.294444481079427,39255700.0,1459.300048828125,1459.300048828125,1459.300048828125,1459.300048828125,0.0,822.9500122070312,822.9500122070312,822.0,822.0,1.0,1.361136794090271,1.3634008169174194,1.3565300703048706,1.3608219623565674,0.0,0.8938000202178955,0.897379994392395,0.8924000263214111,0.8938500285148621,0.0
2014-06-23,1318.0,1318.0,1312.300048828125,1312.300048828125,142.0,1962.6099853515625,1963.739990234375,1958.8900146484375,1962.9200439453125,2717630000.0,16937.259765625,16954.26953125,16896.08984375,16946.5,63640000.0,313.2799987792969,314.4800109863281,312.55999755859375,314.32000732421875,272288.0,18.488134384155273,18.531331949280368,18.488134384155273,18.51405292323033,1338500.0,23.636348724365234,23.67233770378915,23.14148695727252,23.28544630722983,29849300.0,1458.5999755859375,1458.5999755859375,1458.5999755859375,1458.5999755859375,0.0,823.5999755859375,823.5999755859375,814.0,814.0,1.0,1.3593051433563232,1.3615074157714844,1.3575999736785889,1.359194278717041,0.0,0.8955299854278564,0.8966000080108643,0.8942000269889832,0.895609974861145,0.0
2014-06-24,1320.9000244140625,1325.5999755859375,1315.5999755859375,1315.5999755859375,223.0,1949.97998046875,1968.1700439453125,1948.3399658203125,1961.969970703125,3089700000.0,16818.130859375,16969.69921875,16805.23046875,16934.619140625,80220000.0,312.7200012207031,314.0,311.9200134277344,312.7200012207031,238700.0,18.505414962768555,18.54861088369907,18.4967754490187,18.4967754490187,467300.0,22.916549682617188,23.870282497283164,22.916549682617188,23.74431678213758,47793000.0,1473.9000244140625,1473.9000244140625,1460.0,1460.0,1.0,831.7999877929688,832.2999877929688,827.5,827.5,114.0,1.3601926565170288,1.362999439239502,1.3583818674087524,1.360063076019287,0.0,0.8944000005722046,0.8957599997520447,0.8924000263214111,0.8945000171661377,0.0
2014-06-25,1322.199951171875,1323.4000244140625,1312.0,1315.300048828125,294.0,1959.530029296875,1960.8299560546875,1947.489990234375,1949.27001953125,3106710000.0,16867.509765625,16883.5390625,16799.41015625,16817.6796875,73920000.0,314.32000732421875,314.55999755859375,311.1199951171875,312.9599914550781,257438.0,18.488134384155273,18.49677389718029,18.470855358105236,18.479494871130253,229300.0,23.177478790283203,23.36642480282581,22.89855775056897,22.91655138309857,26661400.0,1475.199951171875,1475.199951171875,1464.699951171875,1464.699951171875,3.0,834.25,834.25,828.5499877929688,829.0499877929688,18.0,1.3605812788009644,1.3652007579803467,1.3601001501083374,1.3607479333877563,0.0,0.8937699794769287,0.8945199847221375,0.8909000158309937,0.8938000202178955,0.0
2014-06-26,1316.0999755859375,1319.5999755859375,1312.4000244140625,1319.5999755859375,1204.0,1957.219970703125,1959.8900146484375,1944.68994140625,1959.8900146484375,2778840000.0,16846.130859375,16872.51953125,16746.08984375,16866.810546875,63650000.0,311.760009765625,313.1199951171875,309.9200134277344,313.1199951171875,251950.0,18.496776580810547,18.531334637924527,18.48813706653205,18.514055609367535,362800.0,23.348430633544922,23.38441961390769,22.880561875912893,23.015523555502284,24494300.0,1472.0999755859375,1472.0999755859375,1472.0999755859375,1472.0999755859375,11757.0,836.2000122070312,836.2000122070312,836.2000122070312,836.2000122070312,13.0,1.3628991842269897,1.3642005920410156,1.3576995134353638,1.36286199092865,0.0,0.8927000164985657,0.8955699801445007,0.8920000195503235,0.8927000164985657,0.0
2014-06-27,1319.0,1320.9000244140625,1313.300048828125,1317.4000244140625,625.0,1960.9599609375,1961.469970703125,1952.1800537109375,1956.56005859375,4290590000.0,16851.83984375,16862.73046875,16773.83984375,16846.900390625,137690000.0,311.8399963378906,313.1199951171875,310.79998779296875,312.79998779296875,203425.0,18.43630027770996,18.470856684472867,18.43630027770996,18.470856684472867,275400.0,23.375423431396484,23.528380468993053,23.132491362955292,23.33943444873722,18777600.0,1478.5,1486.0999755859375,1468.699951171875,1470.0,3817.0,843.25,843.25,840.0,840.0,1.0,1.3613035678863525,1.3639699220657349,1.36104416847229,1.3611738681793213,0.0,0.8934199810028076,0.893750011920929,0.8906000256538391,0.8934000134468079,0.0
2014-06-30,1321.800048828125,1328.699951171875,1311.800048828125,1315.300048828125,744.0,1960.22998046875,1964.239990234375,1958.219970703125,1960.7900390625,3037350000.0,16826.599609375,16871.26953125,16801.939453125,16852.490234375,90360000.0,311.0400085449219,311.760009765625,308.7200012207031,311.5199890136719,228688.0,18.3671875,18.427662453242593,18.3671875,18.427662453242593,900200.0,23.798303604125977,23.87028327965518,23.078505132703093,23.19547317801982,33266100.0,1481.0,1490.0,1479.0999755859375,1483.699951171875,448.0,843.5499877929688,853.7000122070312,838.7000122070312,852.75,4.0,1.3644425868988037,1.3696998357772827,1.3641393184661865,1.3644241094589233,0.0,0.890999972820282,0.8913999795913696,0.8863999843597412,0.8911399841308594,0.0
2014-07-01,1326.4000244140625,1331.4000244140625,1326.199951171875,1326.699951171875,51.0,1973.3199462890625,1978.5799560546875,1962.2900390625,1962.2900390625,3188240000.0,16956.0703125,16998.69921875,16828.529296875,16828.529296875,74050000.0,310.8800048828125,312.9599914550781,308.55999755859375,312.1600036621094,296713.0,18.375825881958008,18.393104909767835,18.375825881958008,18.38446539586292,367700.0,23.60935401916504,23.978250041641783,23.528376676072025,23.843288375196995,37682400.0,1513.5,1513.5,1495.0,1495.0,42.0,855.0,855.0,855.0,855.0,0.0,1.3693565130233765,1.3698067665100098,1.3676691055297852,1.369187831878662,0.0,0.8867300152778625,0.8878300189971924,0.8858399987220764,0.8867599964141846,0.0
2014-07-02,1330.699951171875,1330.699951171875,1326.800048828125,1326.800048828125,226.0,1974.6199951171875,1976.6700439453125,1972.5799560546875,1973.06005859375,2851480000.0,16976.240234375,16986.630859375,16949.7109375,16949.7109375,57840000.0,307.20001220703125,311.2799987792969,307.1199951171875,309.1199951171875,331925.0,18.410381317138672,18.427660344035647,18.410381317138672,18.427660344035647,191300.0,23.82529640197754,24.014244134656728,23.58236433830327,23.58236433830327,47776900.0,1509.699951171875,1513.5,1502.5999755859375,1510.0999755859375,122.0,857.7999877929688,857.7999877929688,857.7999877929688,857.7999877929688,0.0,1.3680826425552368,1.3683072328567505,1.3644706010818481,1.3681575059890747,0.0,0.8874800205230713,0.8898000121116638,0.8871999979019165,0.8873000144958496,0.0
2014-07-03,1320.4000244140625,1327.699951171875,1313.0,1327.300048828125,40.0,1985.43994140625,1985.5899658203125,1975.8800048828125,1975.8800048828125,1998090000.0,17068.259765625,17074.650390625,16979.0,16979.0,66800000.0,306.0,307.20001220703125,305.9200134277344,307.1199951171875,180938.0,18.479496002197266,18.50541454285871,18.479496002197266,18.488135515751082,352800.0,23.843292236328125,23.843292236328125,23.339434465812957,23.573368859727744,24026700.0,1506.0999755859375,1509.0,1501.0,1501.0,63.0,862.2999877929688,862.2999877929688,862.2999877929688,862.2999877929688,0.0,1.3652995824813843,1.3664991855621338,1.359933614730835,1.3653554916381836,0.0,0.8891900181770325,0.8940500020980835,0.888700008392334,0.8891000151634216,0.0
2014-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3610072135925293,1.3613035678863525,1.3586199283599854,1.3609145879745483,0.0,0.8932700157165527,0.8950899839401245,0.8928999900817871,0.8934699892997742,0.0
2014-07-07,1316.5,1320.300048828125,1313.199951171875,1318.699951171875,93.0,1977.6500244140625,1984.219970703125,1974.8800048828125,1984.219970703125,2681260000.0,17024.2109375,17063.830078125,16992.44921875,17063.830078125,61480000.0,305.3599853515625,306.32000732421875,304.3999938964844,306.1600036621094,178550.0,18.488134384155273,18.49677389718029,18.479494871130253,18.49677389718029,219800.0,23.429407119750977,23.636348468558612,23.393416424585755,23.573366468150272,27758400.0,1494.9000244140625,1504.199951171875,1494.5,1500.0,38.0,869.25,869.25,869.25,869.25,0.0,1.3588433265686035,1.3606997728347778,1.3577308654785156,1.3589541912078857,0.0,0.8948000073432922,0.8958600163459778,0.8931999802589417,0.8948100209236145,0.0
2014-07-08,1316.0,1323.5,1316.0,1318.4000244140625,6.0,1963.7099609375,1976.3900146484375,1959.4599609375,1976.3900146484375,3302430000.0,16906.619140625,17022.08984375,16874.7890625,17022.08984375,75250000.0,305.44000244140625,307.3599853515625,303.8399963378906,306.0799865722656,302263.0,18.479496002197266,18.488135515751082,18.46221862290836,18.488135515751082,274300.0,23.807296752929688,23.816294425825557,23.29444141077955,23.68133276464878,39251800.0,1495.4000244140625,1503.9000244140625,1492.699951171875,1496.199951171875,53.0,873.2000122070312,873.2000122070312,873.2000122070312,873.2000122070312,0.0,1.360618233680725,1.3618004322052002,1.3589726686477661,1.3606739044189453,0.0,0.8931999802589417,0.8945599794387817,0.8920999765396118,0.8931999802589417,0.0
2014-07-09,1323.800048828125,1330.4000244140625,1323.800048828125,1324.0,16.0,1972.8299560546875,1974.1500244140625,1965.0999755859375,1965.0999755859375,2858800000.0,16985.609375,16998.94921875,16913.810546875,16916.830078125,67120000.0,301.5199890136719,303.2799987792969,300.9599914550781,303.1199951171875,729763.0,18.43630027770996,18.48813571176369,18.42766076406455,18.470856684472867,1009400.0,24.428123474121094,24.509100817435908,23.92426578381948,23.95125880363465,45722200.0,1505.9000244140625,1505.9000244140625,1505.5,1505.800048828125,8.0,873.0,873.0,873.0,873.0,0.0,1.3617113828659058,1.3642005920410156,1.3602850437164307,1.361748456954956,0.0,0.8924999833106995,0.8937199711799622,0.8907300233840942,0.8925300240516663,0.0
2014-07-10,1338.699951171875,1343.699951171875,1328.0,1330.5,28.0,1964.6800537109375,1969.8399658203125,1952.8599853515625,1966.6700439453125,3165690000.0,16915.0703125,16980.349609375,16805.380859375,16980.349609375,67510000.0,303.20001220703125,303.9200134277344,300.7200012207031,301.0400085449219,459038.0,18.462221145629883,18.479498527279613,18.453581630895545,18.462221145629883,695100.0,23.942264556884766,24.99496845450542,23.924269207765896,24.842011419256913,56464800.0,1516.0,1516.0,1512.0,1512.0,7.0,873.0499877929688,877.1500244140625,873.0499877929688,873.0499877929688,2.0,1.3642936944961548,1.3650591373443604,1.3590095043182373,1.364349603652954,0.0,0.890749990940094,0.8932399749755859,0.8901000022888184,0.8907899856567383,0.0
2014-07-11,1337.0,1339.0,1336.199951171875,1337.9000244140625,112.0,1967.5699462890625,1968.6700439453125,1959.6300048828125,1965.760009765625,2684630000.0,16943.810546875,16949.4609375,16860.30078125,16918.310546875,61000000.0,297.2799987792969,301.20001220703125,296.32000732421875,300.55999755859375,618388.0,18.470855712890625,18.488134739272557,18.46221784751831,18.470855712890625,373800.0,24.58108139038086,24.635065715863426,24.023239356089185,24.05922833436731,44288000.0,1512.300048828125,1512.300048828125,1512.0,1512.300048828125,6.0,874.75,874.75,874.75,874.75,0.0,1.3605072498321533,1.3624721765518188,1.3593605756759644,1.3605812788009644,0.0,0.8925899863243103,0.893280029296875,0.8912100195884705,0.8925999999046326,0.0
2014-07-14,1306.300048828125,1332.800048828125,1304.699951171875,1332.800048828125,103.0,1977.0999755859375,1979.8499755859375,1969.8599853515625,1969.8599853515625,2744920000.0,17055.419921875,17088.4296875,16950.9296875,16950.9296875,60570000.0,298.55999755859375,298.79998779296875,295.67999267578125,296.4800109863281,772763.0,18.462221145629883,18.479498527279613,18.462221145629883,18.479498527279613,307200.0,23.933263778686523,24.230180136120314,23.780306763273312,23.86128410767623,50884100.0,1492.300048828125,1500.800048828125,1492.300048828125,1500.199951171875,13.0,871.4500122070312,871.4500122070312,871.4500122070312,871.4500122070312,0.0,1.360377550125122,1.363999605178833,1.3598780632019043,1.3603591918945312,0.0,0.8925099968910217,0.8931000232696533,0.8898000121116638,0.8924199938774109,0.0
